9628.gml	4.816	0.656	1.0	4.72	0.289	0.112	39.99	-14.23	-1.794	0.504	0.488	1.7518	3.154	0.408	2.902	0.082	0.608	0.481	6.0	6.0	6.706	0.049	8.390968E-5	-8.827641E-6	3.7289818E-5	-3.1253865E-8	-2.1717577E-8	2.569598E-9	-1.9751283E-8	1.211995E-4	2.4851206E-9	3.5793804E-15	2.5424535E-15	-3.4366136E-30	-8.381444E-20	-6.856775E-30
9087.gml	5.833	1.186	1.0	4.85	0.377	0.137	30.34	1.57	0.181	0.350	0.346	2.9293	4.082	0.935	2.566	0.121	0.673	0.249	6.0	1.0	6.964	0.091	7.867221E-5	-6.2399195E-6	1.06272455E-4	-2.2022328E-7	1.2534237E-7	8.6602896E-8	-2.4173943E-7	1.8494467E-4	9.175202E-10	6.1206617E-13	3.1402686E-14	-4.339148E-27	-5.070488E-19	-3.5454572E-28
5307.gml	6.611	0.555	5.0	14.55	0.241	0.141	65.15	5.99	0.708	0.771	0.731	1.5136	2.302	0.584	2.460	0.205	0.673	0.502	19.0	10.0	10.395	0.069	7.940559E-5	3.8255985E-6	1.2813686E-5	-2.5567076E-7	-8.791903E-8	2.1640089E-8	-8.512193E-9	9.221928E-5	4.493023E-9	1.6792856E-13	6.406934E-14	5.8316646E-27	3.373368E-18	-3.1869093E-27
9233.gml	4.129	0.714	1.0	4.42	0.261	0.142	25.25	-11.20	-1.381	0.311	0.291	1.5017	3.167	0.964	1.771	0.084	0.510	0.202	4.0	0.0	5.775	0.083	7.386476E-5	2.7171136E-6	3.4766297E-5	-2.9630165E-8	8.3793644E-8	-7.076781E-8	5.6608865E-8	1.0863105E-4	1.5582202E-9	7.1305687E-14	2.979262E-14	1.1876005E-27	-5.2984284E-19	6.893531E-28
8395.gml	8.915	0.503	1.0	4.81	0.235	0.114	64.70	-37.99	-4.871	0.829	0.772	1.4290	2.676	0.383	0.251	0.504	1.144	0.723	49.0	16.0	14.446	0.023	6.4184635E-5	5.9883437E-6	2.3099441E-5	1.6184897E-7	2.139641E-8	-7.207173E-10	-1.5961147E-8	8.7284076E-5	1.8314339E-9	3.332373E-14	2.5991857E-14	7.176771E-28	1.0864306E-18	2.6474002E-28
5338.gml	1.000	0.000	1.0	0.03	0.333	0.236	4.71	-1.57	-52.359	15.708	14.195	�	0.000	�	0.000	0.000	50.000	0.000	0.0	0.0	1.391	0.000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8826.gml	4.383	0.462	1.0	3.54	0.289	0.133	40.74	-10.77	-1.715	0.649	0.623	1.5637	2.208	0.262	2.870	0.125	0.699	0.315	9.0	10.0	7.179	0.097	1.4088477E-4	8.509754E-7	2.052956E-5	-1.06061016E-7	6.074308E-8	1.6153141E-8	1.15424745E-8	1.6141434E-4	1.44882755E-8	5.3010537E-14	1.33086266E-14	1.2925981E-28	3.218801E-19	3.290126E-28
7453.gml	5.416	0.529	6.0	4.53	0.216	0.126	59.17	7.03	1.542	1.298	1.230	1.9910	1.654	0.746	1.262	0.099	0.813	0.576	3.0	7.0	9.366	0.121	1.00622325E-4	-3.5876903E-5	3.635825E-5	2.4393506E-8	-2.2578833E-7	1.3928987E-7	-5.3210996E-8	1.3698057E-4	9.27848E-9	5.443917E-13	1.04632875E-13	1.3756161E-26	3.2730652E-18	2.0841836E-26
9300.gml	8.091	0.630	1.0	6.35	0.264	0.127	70.82	-10.53	-1.410	0.948	0.895	1.6481	2.993	0.502	2.693	0.203	1.085	0.924	12.0	28.0	11.565	0.032	8.0467886E-5	-3.6027918E-6	3.4225108E-5	-8.134926E-8	-6.9179166E-8	-7.1549564E-8	-4.6575664E-8	1.1469299E-4	2.190315E-9	4.3677447E-14	3.6777232E-14	1.3998958E-27	2.0639074E-19	4.614813E-28
5308.gml	5.319	0.748	4.0	4.14	0.290	0.138	43.86	-0.51	-0.115	0.999	0.925	1.5822	2.504	0.686	0.767	0.229	1.030	0.390	0.0	0.0	7.272	0.082	1.760276E-4	-1.346274E-6	5.8275786E-5	-1.3625188E-7	9.1210445E-8	2.1339461E-7	-3.371058E-8	2.3430338E-4	1.3872741E-8	6.973115E-13	9.257236E-15	4.9472316E-28	2.875395E-19	5.553688E-28
5026.gml	6.266	0.622	1.0	3.60	0.276	0.121	44.71	-9.51	-1.500	0.705	0.655	1.6380	2.554	0.884	2.125	0.180	0.990	0.676	20.0	11.0	9.886	0.077	1.13158465E-4	-5.6317053E-6	2.9882405E-5	-1.5303318E-7	1.0037587E-7	8.860094E-8	2.7251538E-8	1.4304087E-4	7.0617663E-9	2.504317E-13	2.0440269E-14	-1.340718E-27	-8.254964E-19	5.8409873E-28
6768.gml	11.035	0.662	10.0	10.55	0.262	0.124	77.04	-0.43	-0.042	0.752	0.721	1.4583	3.239	0.965	1.725	0.239	0.706	0.574	18.0	4.0	16.746	0.067	5.814759E-5	3.9288075E-6	2.382161E-5	4.3252182E-8	-2.0899684E-8	2.1906347E-8	2.024905E-8	8.19692E-5	1.2400149E-9	7.385147E-15	4.2460576E-15	-5.525983E-30	1.4505477E-19	-2.3126018E-29
9092.gml	1.001	20.400	1.0	0.12	0.256	0.147	1.64	1.64	8.617	0.862	0.854	3.0888	0.000	-0.998	0.005	0.000	5.563	1.787	0.0	0.0	13.982	0.579	1.3077574E-5	-2.4191538E-4	0.0045769084	-2.1949735E-9	-1.844776E-8	1.8145541E-6	-6.9083784E-5	0.004589986	2.1062646E-5	4.7945825E-9	4.7784026E-9	2.2871757E-17	2.189903E-11	1.515608E-21
5615.gml	5.464	0.913	2.0	2.80	0.312	0.140	24.94	-19.45	-5.419	0.695	0.669	2.0254	2.693	0.975	2.248	0.181	1.229	0.686	3.0	4.0	6.969	0.128	1.9812357E-4	-4.4594086E-5	1.2866421E-4	2.1617435E-8	4.7579608E-8	-3.0239002E-7	-2.4475568E-7	3.267878E-4	1.2779132E-8	1.0127982E-12	1.1771165E-13	-5.241267E-27	-7.0999675E-18	4.030409E-26
4720.gml	3.856	0.793	1.0	1.41	0.243	0.163	18.52	-0.09	-0.039	0.759	0.732	2.3209	0.862	1.000	2.335	0.025	1.587	1.361	5.0	6.0	7.892	0.057	1.8624053E-4	-1.5210627E-4	1.6471876E-4	-2.6669916E-6	1.4548948E-6	-5.9133004E-7	-1.8550335E-8	3.509593E-4	9.3008445E-8	2.0010198E-11	1.2679745E-11	2.0041572E-22	3.0315612E-15	-2.5025735E-23
9251.gml	4.081	0.561	1.0	1.17	0.290	0.128	24.73	1.71	0.803	1.161	1.081	1.8487	1.662	0.652	2.710	0.037	1.925	1.229	0.0	12.0	6.232	0.066	3.5631203E-4	-7.480457E-5	1.1539274E-4	1.9505401E-7	4.1542492E-7	5.2658558E-9	1.1168066E-7	4.7170476E-4	8.0424996E-8	1.3194366E-12	3.1796836E-13	-1.2265644E-25	-8.886384E-17	-1.6544615E-25
8620.gml	1.000	0.000	1.0	3.20	0.212	0.135	0.00	0.00	0.000	0.000	0.000	0.0000	0.000	1.000	0.000	0.000	0.208	0.172	0.0	0.0	0.000	1.000	1.3114074E-4	0.0	0.0	1.4788529E-7	0.0	0.0	0.0	1.3114074E-4	1.7197895E-8	2.1870057E-14	2.1870057E-14	4.782994E-28	2.8680556E-18	0.0
8944.gml	4.313	0.579	1.0	5.00	0.284	0.152	58.35	3.17	0.364	0.670	0.645	1.5825	2.454	0.511	2.617	0.063	0.496	0.293	8.0	12.0	6.788	0.094	1.05239866E-4	-1.0678185E-6	1.403288E-5	5.369753E-8	6.985597E-10	-8.996534E-8	-5.693638E-8	1.1927274E-4	8.323275E-9	1.0819757E-13	4.4780464E-15	9.3314664E-29	-1.7720193E-19	3.175343E-29
8728.gml	6.069	0.560	1.0	3.45	0.263	0.128	59.59	30.53	4.770	0.931	0.851	1.5726	2.472	0.274	2.866	0.099	0.950	0.592	9.0	9.0	9.912	0.066	1.0727479E-4	-1.4444775E-7	2.6467176E-5	-2.3014591E-7	-2.9574875E-7	-2.7148815E-8	2.8815315E-8	1.3374197E-4	6.5299535E-9	8.612804E-13	1.3745404E-13	2.5494575E-26	-4.479947E-19	-3.9834345E-26
5444.gml	5.788	0.643	1.0	4.35	0.271	0.133	75.26	-25.73	-3.320	0.971	0.897	1.4222	2.575	0.053	2.940	0.131	0.748	0.422	16.0	21.0	8.681	0.048	9.559923E-5	1.1286068E-5	2.1897824E-5	-1.9215653E-8	-5.4208463E-8	-9.045062E-8	-1.2687994E-7	1.1749705E-4	5.9413985E-9	6.48504E-14	4.48197E-14	2.4089919E-27	-6.3397366E-19	-1.8842334E-28
8985.gml	4.694	0.549	1.0	2.93	0.244	0.144	36.95	1.09	0.204	0.691	0.649	1.6476	2.439	0.485	2.712	0.092	0.879	0.460	12.0	2.0	7.357	0.082	1.1271022E-4	-5.859835E-6	3.700595E-5	-9.358915E-7	3.8720515E-8	1.2558664E-7	-5.3403064E-9	1.4971617E-4	5.868487E-9	1.7378164E-12	6.5770815E-13	7.0281363E-25	5.0256602E-17	2.194538E-26
5028.gml	0.000	0.000	1.0	0.00	0.000	0.000	0.00	0.00	0.000	0.000	0.000	0.0000	0.000	1.000	0.000	0.000	0.000	0.000	0.0	0.0	0.000	0.000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5925.gml	3.337	1.458	1.0	1.72	0.274	0.133	16.67	-7.22	-2.636	0.609	0.599	0.0317	2.325	0.621	0.933	0.166	1.223	0.576	2.0	4.0	5.072	0.226	1.2300936E-4	2.9108874E-6	2.1467858E-4	-1.6964538E-7	7.4192104E-7	-7.8340804E-7	1.2690934E-6	3.3768796E-4	8.437138E-9	5.6701406E-12	4.95249E-12	2.078821E-23	2.651465E-16	1.6018897E-23
6323.gml	7.463	0.559	5.0	7.93	0.313	0.139	70.13	3.83	0.489	0.897	0.845	1.6149	2.840	0.703	2.406	0.172	0.730	0.582	10.0	19.0	10.722	0.059	1.2376731E-4	-4.301215E-6	2.6529866E-5	-5.7340262E-8	-1.8913424E-7	-1.0364056E-8	3.967118E-8	1.5029717E-4	9.529122E-9	3.692277E-13	2.6923083E-14	-8.90147E-28	-1.9005841E-18	-2.532432E-27
8369.gml	3.744	0.582	1.0	1.49	0.283	0.137	18.56	-1.25	-0.492	0.734	0.694	1.9303	1.935	0.888	2.407	0.036	1.486	1.013	0.0	4.0	5.830	0.241	2.7303677E-4	-6.784581E-5	1.1803433E-4	-7.2975723E-7	1.4858607E-7	6.519738E-8	-6.5459517E-7	3.910711E-4	4.2437975E-8	2.067049E-12	6.97685E-13	-7.959159E-25	-6.249133E-17	-2.6173429E-25
5399.gml	8.128	0.618	2.0	6.78	0.290	0.132	108.68	-43.82	-4.142	1.027	0.965	1.1201	2.822	0.355	2.328	0.231	0.725	0.501	23.0	27.0	12.452	0.037	6.9081536E-5	2.6592625E-5	2.6992433E-5	2.1311243E-7	-6.464715E-8	-1.1754101E-8	-9.036564E-9	9.607396E-5	4.600163E-9	9.587983E-14	4.5974465E-14	2.7964137E-27	-1.00204957E-19	1.2235591E-27
7185.gml	9.939	0.617	1.0	4.83	0.247	0.135	69.43	-42.38	-4.767	0.781	0.714	2.0110	2.950	0.876	2.513	0.200	1.119	0.550	24.0	6.0	14.732	0.089	5.8554146E-5	-1.678623E-5	3.0819836E-5	7.3430215E-8	-5.02156E-8	-3.6366634E-9	-5.8456287E-8	8.9373985E-5	1.896302E-9	1.5612362E-14	1.668072E-14	-1.5178401E-28	3.1683437E-19	2.223152E-28
9241.gml	8.769	0.633	10.0	20.65	0.344	0.100	85.43	3.38	0.383	0.968	0.938	1.3347	3.603	0.838	1.912	0.160	0.700	0.632	7.0	8.0	11.799	0.085	9.665432E-5	1.2232242E-5	4.8748934E-5	7.4949824E-8	8.815492E-9	4.338663E-8	2.3868315E-8	1.4540326E-4	2.8934375E-9	3.0547993E-15	1.5071747E-14	-6.710268E-29	8.0891176E-19	7.7174023E-29
5652.gml	1.311	0.349	1.0	0.82	0.293	0.127	9.39	0.25	0.166	0.622	0.610	1.7738	0.974	0.536	2.779	0.008	0.874	0.342	0.0	0.0	3.183	0.285	5.814512E-4	-1.0479412E-4	9.3866736E-5	7.4818004E-6	-4.4371327E-6	6.6053514E-7	2.4690328E-7	6.7531795E-4	2.8166585E-7	2.1407968E-10	8.385565E-11	1.0912192E-20	3.8066243E-14	2.6752491E-21
4943.gml	5.884	0.572	2.0	2.34	0.250	0.112	36.23	5.82	1.952	1.216	1.157	1.9539	2.198	0.791	2.612	0.123	1.867	1.197	3.0	13.0	9.461	0.117	1.5235502E-4	-2.506098E-5	1.002646E-4	4.503891E-7	8.4003204E-7	2.6651401E-8	1.0876449E-7	2.5261962E-4	5.225623E-9	5.951742E-12	1.1277824E-12	-9.346609E-25	-8.0410313E-17	-2.768339E-24
5914.gml	23.589	0.645	1.0	8.18	0.254	0.136	145.38	-12.27	-1.212	1.437	1.313	1.4437	2.740	0.986	1.609	2.580	2.333	1.553	452.0	37.0	32.696	0.036	6.7288434E-5	6.790947E-6	1.5016553E-5	-4.2497277E-8	-4.8140967E-9	1.3506653E-8	2.2255302E-8	8.2304985E-5	2.9168172E-9	8.2385745E-15	1.144652E-15	-1.5927004E-30	1.429649E-20	3.1335523E-30
8391.gml	3.566	0.566	1.0	1.78	0.313	0.126	19.27	1.58	0.556	0.676	0.643	2.0047	2.237	0.870	2.520	0.026	1.256	1.011	0.0	5.0	5.358	0.074	2.6193063E-4	-7.367446E-5	1.3709068E-4	7.7889126E-7	2.8855295E-8	-3.3703432E-7	2.7409766E-7	3.9902132E-4	3.7296726E-8	3.2392476E-12	2.8701805E-13	-9.141781E-26	-2.6533226E-17	-2.6121398E-25
8282.gml	3.916	0.551	1.0	4.50	0.261	0.135	51.56	12.17	1.564	0.663	0.621	1.5589	2.318	0.030	3.100	0.030	0.504	0.270	4.0	8.0	6.321	0.073	9.5889256E-5	9.615804E-7	1.5142889E-5	9.0597545E-8	-7.3529E-8	-8.4861036E-8	6.1993433E-9	1.1103215E-4	6.5236745E-9	1.7058174E-13	4.5661907E-15	-9.457763E-29	-3.648746E-19	-8.5413085E-29
5599.gml	13.733	0.721	1.0	6.95	0.283	0.126	92.79	-45.17	-3.591	0.738	0.690	1.0136	3.422	0.881	0.521	0.690	1.093	0.674	66.0	26.0	19.625	0.068	4.6824065E-5	1.750346E-5	2.9632747E-5	-8.555543E-8	1.4705317E-8	5.5061495E-8	1.7328349E-8	7.645681E-5	1.521026E-9	6.358808E-14	1.9560354E-15	-1.4914942E-29	-7.0046895E-20	1.5919603E-29
6114.gml	12.227	0.747	1.0	7.07	0.315	0.129	76.36	35.69	2.797	0.598	0.558	1.4493	3.950	0.627	0.557	0.227	0.959	0.528	36.0	14.0	15.599	0.064	5.9306032E-5	3.4222332E-6	3.1687185E-5	1.9585657E-7	2.2077025E-8	-4.3683926E-8	-5.667825E-9	9.099322E-5	8.0964757E-10	1.1203852E-13	2.3425775E-14	1.1934139E-27	6.663012E-19	-1.266929E-28
9567.gml	2.411	0.361	1.0	1.57	0.272	0.120	15.00	3.32	1.174	0.530	0.489	1.6727	0.932	0.956	1.376	0.055	0.855	0.488	2.0	3.0	5.237	0.081	2.9031123E-4	-2.7720325E-5	2.2053395E-5	-1.6682344E-6	2.8818118E-7	-6.5006226E-8	-5.7858752E-8	3.1236463E-4	7.5035935E-8	3.0211907E-12	3.0571717E-12	9.16788E-24	8.3591326E-16	-1.5083659E-24
8316.gml	7.241	0.570	4.0	3.66	0.263	0.117	66.39	-8.16	-1.485	1.207	1.127	1.3561	2.254	-0.042	2.969	0.416	1.138	0.748	14.0	19.0	11.420	0.044	1.1813141E-4	1.9613513E-5	3.247046E-5	3.9961796E-7	1.7467056E-7	6.064819E-8	1.2456045E-8	1.5060186E-4	8.876557E-9	3.0907088E-13	2.4686132E-13	6.818466E-26	2.1904396E-17	6.846586E-28
6126.gml	3.777	1.221	1.0	1.14	0.278	0.122	17.26	-4.72	-2.271	0.830	0.770	1.5952	2.224	0.403	2.751	0.233	1.825	1.409	2.0	2.0	5.348	0.221	2.53696E-4	-1.5444274E-6	1.9049783E-4	-5.424732E-7	1.6480283E-7	6.531009E-7	8.7217273E-7	4.4419384E-4	4.0035513E-9	6.4015885E-12	1.0875568E-12	1.2963011E-24	-6.789341E-17	-2.560122E-24
8194.gml	7.120	0.669	2.0	4.83	0.276	0.141	56.75	-18.15	-2.385	0.746	0.716	1.7064	2.945	0.153	3.123	0.218	0.831	0.498	16.0	16.0	9.669	0.060	9.3901544E-5	-8.564821E-6	3.227887E-5	1.6553952E-7	-2.5144553E-7	-9.196274E-9	-7.678341E-8	1.2618041E-4	4.090779E-9	4.9637687E-13	1.3217744E-13	-1.6672167E-26	-3.374554E-18	2.9466935E-26
4992.gml	68.834	0.662	5.0	11.64	0.285	0.114	346.47	-262.06	-16.885	2.232	2.072	1.5098	3.855	0.831	0.921	8.344	4.377	3.117	2544.0	176.0	91.919	0.014	4.152604E-5	1.3637813E-6	1.9266852E-5	7.3190836E-9	-9.1352836E-10	4.5048703E-9	-1.0479996E-8	6.0792892E-5	5.0291105E-10	9.8283046E-17	2.696183E-16	-7.2502515E-33	-5.1244894E-22	-4.3286792E-32
8307.gml	5.816	0.424	1.0	5.21	0.291	0.140	74.01	-38.73	-4.242	0.811	0.752	1.5489	2.361	0.168	0.147	0.095	0.638	0.405	12.0	13.0	9.680	0.056	1.0264806E-4	1.9981348E-6	1.1561851E-5	2.7417107E-7	3.0192464E-8	-2.332671E-8	-1.9861858E-8	1.1420991E-4	8.312668E-9	1.3063689E-13	6.3029626E-14	5.619639E-27	5.7423995E-18	1.0635395E-27
9266.gml	6.076	0.589	1.0	3.71	0.294	0.133	32.51	0.15	0.022	0.483	0.466	1.4798	2.942	0.820	2.088	0.207	0.904	0.412	13.0	7.0	8.774	0.045	1.1462733E-4	6.8412696E-6	4.0262446E-5	5.7621964E-8	-5.81206E-8	1.2884459E-7	5.1228226E-9	1.5488977E-4	5.7173475E-9	1.4039772E-13	3.7578542E-14	-6.5017113E-28	2.1063466E-18	-2.6509775E-27
5831.gml	5.953	0.552	4.0	4.90	0.258	0.115	104.50	-20.38	-2.773	1.422	1.314	1.5698	2.659	0.831	2.160	0.125	0.750	0.512	13.0	26.0	9.612	0.052	8.4059E-5	5.9025936E-8	2.459393E-5	-6.826833E-8	-1.6429889E-8	-1.6417792E-8	2.2703404E-9	1.0865294E-4	3.536109E-9	3.0200028E-15	7.372232E-15	2.6141273E-29	4.1482878E-19	2.2949652E-29
5520.gml	5.151	0.569	5.0	7.30	0.330	0.125	53.54	-17.24	-2.055	0.638	0.625	1.4106	3.154	-0.158	3.140	0.107	0.509	0.267	6.0	8.0	7.326	0.051	1.14639326E-4	1.3373178E-5	3.4011275E-5	-2.0763088E-7	-7.6566934E-8	9.7612265E-8	2.228706E-8	1.4865061E-4	7.2162503E-9	3.1396576E-13	1.5050398E-14	6.3615873E-28	1.0578222E-18	-8.158758E-28
8509.gml	7.405	0.591	6.0	6.70	0.267	0.115	74.51	5.36	0.867	1.206	1.152	1.4077	2.324	0.260	2.715	0.075	0.882	0.922	4.0	13.0	11.004	0.040	1.1015249E-4	1.415655E-5	2.6464144E-5	3.2640395E-7	1.5153852E-7	9.613075E-8	4.324688E-8	1.3661664E-4	7.8053715E-9	1.7066908E-13	2.1647692E-13	4.0916582E-26	1.6426637E-17	7.56322E-27
5123.gml	7.549	0.622	1.0	2.87	0.252	0.146	49.36	5.24	1.013	0.955	0.885	1.3964	2.514	0.927	1.782	0.366	1.463	0.931	18.0	11.0	11.057	0.155	1.1931717E-4	1.3535342E-5	4.4864202E-5	-8.444077E-7	-9.37844E-8	5.6200737E-8	-1.0814861E-7	1.6418137E-4	6.2760663E-9	1.0561889E-12	6.620472E-13	4.621458E-25	5.1836858E-17	-3.0480432E-25
8378.gml	6.960	0.535	1.0	5.69	0.269	0.127	64.80	20.35	2.160	0.688	0.652	1.5873	2.827	0.337	2.814	0.237	0.740	0.417	19.0	19.0	10.824	0.048	7.6088254E-5	-9.630378E-7	1.792029E-5	1.0561155E-7	-3.0214196E-8	5.3296148E-8	1.8642222E-8	9.400855E-5	3.387222E-9	1.488915E-14	2.5385566E-14	-1.186975E-28	1.4681317E-18	-4.790455E-28
7241.gml	8.594	0.601	2.0	3.65	0.296	0.117	52.09	-6.59	-1.043	0.824	0.769	1.6805	2.736	0.712	0.903	0.586	1.288	0.902	26.0	12.0	12.702	0.103	1.2249254E-4	-9.51454E-6	3.717071E-5	3.2485218E-7	1.5036704E-8	1.6955495E-8	-4.670633E-8	1.5966325E-4	7.641921E-9	8.349842E-14	1.1783544E-13	9.6433685E-27	1.0294763E-17	6.604762E-27
5545.gml	5.983	0.668	1.0	3.54	0.325	0.103	40.47	-22.90	-3.791	0.670	0.631	1.7201	3.100	0.727	2.476	0.107	0.992	0.699	6.0	7.0	8.247	0.164	1.330142E-4	-1.1268209E-5	5.9774215E-5	3.2449316E-7	-1.7165226E-7	4.2932854E-8	2.0605124E-7	1.927884E-4	5.8719847E-9	5.5814896E-13	1.3618517E-13	-5.637426E-28	9.231192E-18	-3.7542297E-26
6869.gml	3.336	0.461	3.0	3.17	0.228	0.114	38.18	-3.88	-1.260	1.240	1.160	1.5879	1.066	0.570	2.552	0.024	0.965	0.691	1.0	12.0	6.305	0.049	1.9092567E-4	-2.9166042E-6	2.012864E-5	3.1563746E-7	4.2798106E-8	3.3073817E-8	-4.827083E-8	2.1105431E-4	2.9205653E-8	7.804647E-14	1.2162951E-13	8.8172655E-27	2.0785993E-17	7.917649E-27
5200.gml	11.549	0.667	1.0	5.55	0.329	0.123	74.94	-17.22	-1.743	0.759	0.722	1.3651	3.530	0.089	2.847	0.530	1.170	0.627	42.0	23.0	15.787	0.059	8.885321E-5	1.1459383E-5	3.6329155E-5	8.02449E-8	9.22876E-8	1.1751517E-8	-1.2986234E-8	1.2518237E-4	3.2840461E-9	8.60366E-14	1.4752048E-14	3.959953E-28	4.4862564E-19	-3.455405E-28
6831.gml	4.268	0.493	1.0	3.70	0.280	0.141	34.18	-8.24	-1.209	0.501	0.467	1.3952	2.379	0.773	0.708	0.138	0.627	0.322	6.0	3.0	7.165	0.130	1.20045624E-4	1.756005E-5	2.4175599E-5	6.5720553E-7	1.958551E-7	8.744208E-8	8.967858E-9	1.4422122E-4	1.04244835E-8	4.9070464E-13	5.9645247E-13	3.1821032E-25	5.985105E-17	5.3529895E-26
4894.gml	8.228	0.619	6.0	3.57	0.256	0.116	54.89	-0.18	-0.059	1.776	1.694	1.5252	2.144	0.188	2.907	0.100	1.956	1.425	3.0	8.0	11.384	0.068	1.7723565E-4	4.488924E-6	7.914155E-5	-5.450257E-7	2.505224E-7	2.4284375E-7	-1.0992749E-7	2.5637718E-4	9.703053E-9	2.3641206E-12	1.11080876E-13	4.3106256E-26	6.2554884E-18	3.7177517E-26
5799.gml	3.534	1.019	1.0	2.00	0.442	0.153	11.57	8.62	2.469	0.331	0.317	2.2940	2.303	0.954	2.597	0.127	1.015	0.571	5.0	2.0	4.971	0.166	3.4259408E-4	-2.3716892E-4	2.8328437E-4	4.9417173E-7	8.446391E-7	-1.660619E-6	1.9486858E-6	6.2587846E-4	2.2851404E-7	3.032939E-11	9.163263E-12	1.3474504E-22	2.7089609E-15	7.196605E-23
4725.gml	2.737	0.849	1.0	0.40	0.407	0.129	9.07	-2.72	-3.724	1.243	1.166	0.3040	1.789	0.673	1.136	0.088	3.801	1.828	0.0	2.0	3.416	0.575	9.912875E-4	1.7979453E-4	0.0015078762	-4.212936E-6	1.7354363E-5	-1.3419331E-6	-1.2633085E-5	0.0024991636	3.9616816E-7	4.1856305E-9	5.314704E-11	2.1429262E-20	-2.3286376E-14	1.3005064E-20
9474.gml	5.494	0.513	1.0	2.69	0.263	0.142	52.22	-5.29	-1.113	1.099	1.015	1.6021	1.988	0.068	0.100	0.223	1.159	0.647	18.0	10.0	8.677	0.093	1.5948352E-4	-4.1248254E-6	2.8056906E-5	-2.3260046E-7	-4.9798984E-8	8.232058E-8	-4.664537E-9	1.8754041E-4	1.734101E-8	2.509274E-13	2.5550317E-14	1.496957E-27	2.4432535E-18	-1.3944602E-27
8065.gml	8.149	0.713	1.0	3.27	0.286	0.145	50.04	-26.91	-4.814	0.895	0.838	1.7947	2.898	-0.133	0.091	0.349	1.460	1.109	18.0	11.0	11.185	0.097	1.2518562E-4	-1.6017768E-5	5.8495727E-5	2.1621476E-7	-2.465146E-8	1.9006616E-7	-1.4871236E-7	1.8368135E-4	5.4738165E-9	1.3089325E-13	1.951192E-13	-1.6800093E-26	1.3516554E-17	-2.6269657E-26
5849.gml	40.925	0.575	1.0	16.78	0.302	0.122	261.83	42.72	2.171	1.330	1.277	1.6523	3.742	0.455	2.751	4.567	2.081	2.022	1047.0	112.0	58.770	0.008	4.3138563E-5	-2.6540283E-6	1.0853712E-5	4.436055E-8	-9.4877555E-9	-1.6979412E-8	-4.2534457E-10	5.3992277E-5	1.0704871E-9	9.867984E-15	8.4799645E-16	1.7848889E-30	2.3913756E-20	1.682734E-30
4796.gml	5.370	0.458	1.0	6.91	0.268	0.136	73.73	14.00	1.145	0.603	0.564	1.5909	2.732	0.287	2.871	0.078	0.440	0.220	14.0	12.0	9.456	0.042	6.439998E-5	-1.103667E-6	9.637902E-6	2.7299205E-7	-3.154614E-8	-3.02833E-8	-9.038785E-9	7.403788E-5	3.0037575E-9	1.3970827E-13	6.055468E-14	5.373843E-27	3.1791845E-18	1.4640633E-27
7206.gml	9.301	0.619	15.0	20.59	0.278	0.128	140.38	20.81	1.476	0.996	0.957	1.3809	3.304	-0.054	3.005	0.081	0.473	0.282	11.0	11.0	13.049	0.025	5.1939613E-5	7.4495183E-6	1.4622353E-5	1.2961779E-7	7.0366952E-9	-2.3010915E-9	5.1904285E-9	6.656197E-5	1.614559E-9	1.8891437E-14	1.6359045E-14	2.8338557E-28	6.4570386E-19	-4.8979194E-29
8691.gml	3.491	0.325	7.0	4.81	0.264	0.126	42.18	12.51	3.627	1.223	1.187	1.6686	1.138	0.523	2.689	0.052	0.667	0.536	2.0	4.0	6.961	0.038	2.2883927E-4	-2.0710195E-5	1.9855072E-5	-2.6263132E-7	1.086153E-7	7.233417E-8	-9.936743E-8	2.4869433E-4	4.5390045E-8	4.10855E-13	3.6298533E-14	3.7087175E-27	7.695861E-18	-2.4279846E-27
7750.gml	13.826	0.734	5.0	8.05	0.347	0.130	79.61	13.94	1.377	0.787	0.753	1.6398	3.877	0.989	1.489	0.768	1.129	0.902	42.0	25.0	17.093	0.044	8.914701E-5	-2.9703835E-6	4.6370893E-5	-1.4496051E-7	3.9117953E-8	3.6078497E-8	-5.967662E-8	1.3551791E-4	1.865089E-9	9.5448E-14	1.2277951E-14	1.6397213E-28	4.624472E-19	-3.8700866E-28
6587.gml	37.007	0.522	1.0	9.94	0.239	0.097	172.10	172.10	10.736	1.074	0.975	1.8419	2.845	0.999	1.889	1.337	2.310	1.221	594.0	14.0	62.572	0.050	3.3210796E-5	-7.4792188E-6	8.3841405E-6	4.43595E-9	-8.8204566E-10	-1.8555525E-9	1.2007434E-9	4.1594936E-5	8.401176E-10	1.1485064E-16	6.760018E-18	1.3962951E-34	1.3818278E-22	-1.2642412E-34
7233.gml	3.577	0.400	1.0	0.99	0.269	0.121	16.52	5.98	3.307	0.913	0.842	1.4580	1.147	0.998	1.398	0.214	1.987	1.303	3.0	3.0	6.288	0.260	4.09654E-4	3.8978196E-5	6.995663E-5	1.762971E-6	8.797116E-7	2.2489426E-7	9.863725E-8	4.7961064E-4	1.214715E-7	7.638499E-12	4.9087748E-12	2.942273E-23	1.3204273E-15	-6.1482845E-24
